alias,id,variation-id,name2>text
SRD_B1_Mayeonggang_None_Turning_Strike,5907900,1,Anklebiter
SRD_B1_Mayeonggang_None_Rushing_Wind,5907901,1,Breeze
SRD_B1_Mayeonggang_None_Blood_Wind,5907902,1,Gale
SRD_B1_Mayeonggang_None_Mine,5907903,1,Landmine
SRD_B1_Mayeonggang_None_RunFront,5907904,1,Escape
SRD_B1_Mayeonggang_None_RunBack,5907905,1,Escape
SRD_B1_Mayeonggang_None_Heal,5907906,1,Huzzah!
SRD_B1_Mayeonggang_None_Rush,5907907,1,Rush
SRD_B1_Mayeonggang_None_Middle,5907908,1,Front and Center
SRD_B1_Mayeonggang_None_Summon,5907909,1,Final Winner
SRD_B1_Mayeonggang_None_BomeThrow,5907910,1,Bomb Throw
SRD_B1_Mayeonggang_None_Crouch,5907911,1,Crouching Tiger
SRD_B1_MaYeongGangGun_Protection_Raging_Wind,5907912,1,Hurricane
SRD_B1_MaYeongGangGun_Protection_DestructionCircle,5907913,1,Searing Strike
SRD_B1_MaYeongGangGun_Protection_Swing_Strike,5907914,1,Galeforce
SRD_B1_MaYeongGangGun_Protection_ChargeDash,5907915,1,Ram
SRD_B1_MaYeongGangGun_Protection_Axe_Chop,5907916,1,Mighty Cleave
SRD_B1_MaYeongGangGun_Destruction_Earthquake,5907917,1,Blitz
SRD_B1_MaYeongGangGun_CatchTorturePound,5907918,1,Grab
SRD_B1_MaYeongGangGun_Attack_Lowkick,5907919,1,Leg Sweep
SRD_B1_MaYeongGangGun_Attack_Takedown,5907920,1,Grapple
SRD_B1_MaYeongGangGun_Attack_Pounding_First,5907921,1,Pummel
SRD_B1_Mayeonggang_None_Dropbomb,5907922,1,Grenade
SRD_B1_Mayeonggang_None_BerserkBomb,5907923,1,Supersized Bomb
SRD_B1_Mayeonggang_None_BomeThrow2,5907924,1,Bomb Throw
SRD_B1_Mayeonggang_None_RunFront2,5907925,1,Escape
SRD_B1_Mayeonggang_None_BomeThrow2_kill,5907926,1,Bomb Throw
SRD_B2_DangYeoWol_None_Mach_Slash,5907930,1,Searing Slash
SRD_B2_DangYeoWol_None_Full_Moon_Slash,5907931,1,Lunar Slash
SRD_B2_DangYeoWol_None_Batto,5907932,1,Flicker
SRD_B2_DangYeoWol_None_Counterattack,5907933,1,Blindside
SRD_B2_DangYeoWol_None_ShoulderCharge,5907934,1,Shoulder Charge
SRD_B2_DangYeoWol_None_Turning_Strike,5907935,1,Fissure
SRD_B2_DangYeoWol_None_Dash,5907936,1,Rush
SRD_B2_DangYeoWol_None_FireSmash,5907937,1,Dragontongue
SRD_B2_DangYeoWol_None_JumpGround,5907938,1,Front and Center
SRD_B2_DangYeoWol_None_FireGround,5907939,1,Rising Blaze
SRD_B2_DangYeoWol_None_FireGround_Explosion,5907940,1,Rising Blaze
SRD_B2_DangYeoWol_None_PierceAttack,5907941,1,Lightning Surge
SRD_B2_DangYeoWol_None_SwordShot,5907942,1,Huren Sword
SRD_B2_DangYeoWol_None_Explosion,5907943,1,Ember Explosion
SRD_B2_DangYeoWol_None_PierceAttack2,5907944,1,Lightning Surge
SRD_B4_Hongseoggeun_None_StrongPunch_No_Left_5_3s,5907945,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_No_Right_5_3s,5907946,1,Divine Beam
SRD_B4_Hongseoggeun_None_SOC,5907947,1,X
SRD_B2_DangYeoWol_None_Explosion_kill,5907948,1,Burst Ember
SRD_B1_Mayeonggang_None_BomeThrow_kill,5907949,1,Bomb Throw
SRD_B3_Docheonpung_None_TigerPunch,5907950,1,Tiger Strike
SRD_B3_Docheonpung_None_AreaAttack,5907951,1,Rising Dragon
SRD_B3_Docheonpung_None_PowerfulAttack,5907952,1,Swift Strike
SRD_B3_Docheonpung_None_HighKick,5907953,1,Cyclone Kick
SRD_B3_Docheonpung_None_Uppercut,5907954,1,Sky Kick
SRD_B3_Docheonpung_None_Counterenemy,5907955,1,Elbow Smash
SRD_B3_Docheonpung_None_Counterenemy_counter,5907956,1,Twin Cobra
SRD_B3_Docheonpung_None_HeavyPunch,5907957,1,Comet Strike
SRD_B3_Docheonpung_None_LeftCounter_dash,5907958,1,Guiding Fist
SRD_B3_Docheonpung_None_PointBlood,5907959,1,Searing Palm
SRD_B3_Docheonpung_None_RearDash,5907960,1,Backstep
SRD_B3_Docheonpung_None_RearDash2,5907961,1,Backstep
SRD_B3_Docheonpung_None_Blastwave_Dummy,5907962,1,Cataclysm Blast
SRD_B3_Docheonpung_None_BackStep,5907963,1,Front and Center
SRD_B3_Docheonpung_None_PrickBloodBurst,5907964,1,Searing Palm Rush
SRD_B3_Docheonpung_None_Blastwave,5907965,1,Cataclysm Blast
SRD_B3_Docheonpung_None_OpenDoor8,5907966,1,Open Eight Gates
SRD_B3_Docheonpung_None_MasterSkill,5907967,1,Eight Talons
SRD_B3_Docheonpung_None_RapidCooling,5907968,1,Ice Guard
SRD_B3_Docheonpung_None_Finalattack,5907969,1,Iron Shoulder
SRD_B4_Hongseoggeun_None_HeavyPunch,5907970,1,Comet Strike
SRD_B4_Hongseoggeun_None_EarthWave,5907971,1,Ground Ripple
SRD_B4_Hongseoggeun_None_Uppercut,5907972,1,Uppercut
SRD_B4_Hongseoggeun_None_Trace,5907973,1,Chase
SRD_B4_Hongseoggeun_None_AreaAttack,5907974,1,Rising Dragon
SRD_B4_Hongseoggeun_None_SmashDown,5907975,1,Slam
SRD_B4_Hongseoggeun_None_JumpAttack,5907976,1,Flying Slam
SRD_B4_Hongseoggeun_None_CatchDrop,5907977,1,Pulverize
SRD_B4_Hongseoggeun_None_IceExplosion1,5907978,1,Convergence
SRD_B4_Hongseoggeun_None_IceExplosion2,5907979,1,Convergence
SRD_B4_Hongseoggeun_None_ForceGather,5907980,1,Focus Chi
SRD_B4_Hongseoggeun_None_StrongPunch_Left_5s,5907981,1,Divine Beam
SRD_B4_Hongseoggeun_None_SkyDestroy_Cast,5907982,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_JumpGround,5907983,1,Front and Center
SRD_B4_Hongseoggeun_None_IceExplosion1_Dummy,5907984,1,Convergence
SRD_B4_Hongseoggeun_None_SkyDestroy_Left_Plus,5907985,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Right_Plus,5907986,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_TwoHand,5907987,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Left,5907988,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_SkyDestroy_Right,5907989,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_StrongPunch_No_Left_5s,5907990,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_No_Right_5s,5907991,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_Right_5s,5907992,1,Divine Beam
SRD_B4_Hongseoggeun_None_Field_Left_5s,5907993,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_5s,5907994,1,Pummel
SRD_B3_Docheonpung_None_MasterSkill2,5907995,1,Eight Talons
SRD_B4_Hongseoggeun_None_SkyDestroy_kill,5907996,1,Heavenly Smash
SRD_B4_Hongseoggeun_None_Field_Left_5_3s,5907997,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_5_3s,5907998,1,Pummel
SRD_B4_Hongseoggeun_None_IceExplosion2_kill,5907999,1,Convergence
SRE_B1_AncientMechaGoat_Double_Cutting,5908000,1,Multiple Slash
SRE_B1_AncientMechaGoat_BigStomp,5908001,1,Thump
SRE_B1_AncientMechaGoat_Spin,5908002,1,Whirlwind Slash
SRE_B1_AncientMechaGoat_Chop1,5908003,1,Lightning Wave
SRE_B1_AncientMechaGoat_Chop2,5908004,1,Lightning Wave
SRE_B1_AncientMechaGoat_Turning,5908005,1,Spinning Slash
SRE_B1_AncientMechaGoat_Scissors,5908006,1,Negating Strike
SRE_B1_AncientMechaGoat_Earthquake,5908007,1,Seismic Quake
SRE_B1_AncientMechaGoat_Scream,5908008,1,Roar
SRE_B1_AncientMechaGoat_DownFall_Easy,5908009,1,Doom
SRE_B1_AncientMechaGoat_Release,5908010,1,Illusion Axe
SRE_B1_AncientMechaGoat_Release_NoCast,5908011,1,Illusion Axe
SRE_B1_AncientMechaGoat_BossRush,5908012,1,Ferocious Charge
SRE_B1_AncientMechaGoat_BossRush_Real,5908013,1,Ferocious Charge
SRE_B1_AncientMechaGoat_HideDash,5908014,1,Stealth Move
SRE_B1_AncientMechaGoat_Jump,5908015,1,Tremor
SRE_B1_AncientMechaGoat_NaRyuGuard_3,5908016,1,Activate Protection Device
SRE_B1_AncientMechaGoat_Pull,5908017,1,Phantom Grip
SRE_B1_AncientMechaGoat_DeathLaser,5908018,1,Death Sentence
SRE_B1_AncientMechaGoat_NaRyuBoom,5908019,1,Reverse Explosion
SRE_B1_AncientMechaGoat_WeaponThrowing,5908020,1,Eclipse Slash
SRE_B1_AncientMechaGoat_DownFall,5908021,1,Doom
SRE_B1_AncientMechaGoat_NaryuWave,5908022,1,Protection Wave
SRE_B1_AncientMechaGoat_NaryuWave_Berserk,5908023,1,Protection Wave
SRE_B1_AncientMechaGoat_Dummy_Hate,5908024,1,Vahad
SRE_B1_AncientMechaGoat_Dummy_Ground,5908025,1,Protection Device
SRE_B1_AncientMechaGoat_BossRush_Explosion,5908026,1,Explode
SRE_B1_AncientMechaGoat_DispelGround,5908027,1,Remove Overcharge
SRE_B1_AncientMechaGoat_DeathLaser_Boss,5908028,1,Death Sentence
SRE_B1_AncientMechaGoat_WeaponThrowing_Boss,5908029,1,Eclipse Slash
SRE_B1_AncientMechaGoat_NaRyuBoom_Dummy,5908030,1,Reverse Explosion
SRE_B1_AncientMechaGoat_NaRyuGuard_6,5908031,1,Activate Protection Device
SRE_B1_AncientMechaGoat_NaRyuGuard,5908032,1,Activate Protection Device
SRE_B1_AncientMechaGoat_Scissors_NoDecal,5908033,1,Negating Strike
SRE_B1_AncientMechaGoat_SkillUseCheck,5908034,1,Reverse Explosion
SRE_B1_AncientMechaGoat_WeaponThrowing_Easy,5908035,1,Eclipse Slash
SRE_B2_AncientDokgo_DoubleSmash,5908100,1,Multiple Slash
SRE_B2_AncientDokgo_SwordDance,5908101,1,Sword Dance
SRE_B2_AncientDokgo_LaserShock,5908102,1,Slam
SRE_B2_AncientDokgo_Swing,5908103,1,Swing
SRE_B2_AncientDokgo_ShockWave,5908104,1,Sword Force Wave
SRE_B2_AncientDokgo_Dash,5908105,1,Hard Kick
SRE_B2_AncientDokgo_MultiInhalation,5908106,1,AoE Phantom Grip
SRE_B2_AncientDokgo_Storm,5908107,1,Sword Force Storm
SRE_B2_AncientDokgo_LaserShock_NoCast,5908108,1,Slam
SRE_B2_AncientDokgo_DashBlow,5908109,1,Slash
SRE_B2_AncientDokgo_Provoke,5908110,1,Brand
SRE_B2_AncientDokgo_Execute_Buff,5908111,1,Resistance
SRE_B2_AncientDokgo_Rush,5908112,1,Rush
SRE_B2_AncientDokgo_Bomb,5908113,1,Explode
SRE_B2_AncientDokgo_Slash,5908114,1,Diagonal Slash
SRE_B2_AncientDokgo_Explosion,5908115,1,Heavenly Doom
SRE_B2_AncientDokgo_Execute,5908116,1,Execution
SRE_B2_AncientDokgo_Execute_Ground,5908117,1,Execution
SRE_B2_AncientDokgo_Execute_Chain,5908118,1,Consecutive Sword Force
SRE_B2_AncientDokgo_ShockWave_Berserk,5908119,1,Sword Force Wave
SRE_B2_AncientDokgo_SwordShock,5908120,1,Sword Energy Explosion
SRE_B2_AncientDokgo_LaserBurst,5908121,1,Doom Slash
SRE_B2_AncientDokgo_ExceptPC,5908122,1,Hard Kick
SRE_B2_AncientDokgo_CheckHate,5908123,1,Hard Kick
SRE_B2_AncientDokgo_Execute2,5908124,1,Execution
SRE_B2_Dummy_Crack,5908140,1,Fissure of Consciousness
SRE_B2_Dummy_CrackExplosion,5908141,1,Fissure Explosion
SRE_B2_Dummy_CrackExplosion_Big,5908142,1,Fissure Explosion
SRE_B2_Dummy_CrackExpand,5908143,1,Fissure Expansion
SRE_B2_Flower_Explosion,5908144,1,Flower
SRE_B2_Flower_FireForce,5908145,1,Flower
SRE_B2_AncientDokgo_Soc,5908146,1,Chaos
SRE_B2_AncientDokgo_Rush_NoCast,5908147,1,Rush
SRE_B2_AncientDokgo_Rush_NoCast_NewTarget,5908148,1,Rush
SRE_B2_DokGoGeom_Explosion_Cast,5908150,1,Heavenly Doom
SRE_B2_DokGoGeom_Explosion,5908151,1,Heavenly Doom
SRE_B2_DokGoGeom_Execute_Target,5908152,1,Resistance
SRE_B2_DokGoGeom_Execute,5908153,1,Execution
SRE_B2_DokGoGeom_Explosion_Easy,5908154,1,Heavenly Doom
SRE_B2_DokGoGeom_ForceAttack,5908156,1,Dokgo Force Attack
SRE_B2_DokGoGeom_Soc,5908157,1,Suffering
SRE_B2_DokGoGeom_HeavyPunch,5908158,1,Thruster Punch
SRE_B2_DokGoGeom_DoubleHit,5908159,1,Dokgo Double Hit
SRE_B2_DokGoGeom_PowerWave,5908160,1,Dokgo Power Wave
SRE_B2_DokGoGeom_Counter,5908161,1,Ready Counter
SRE_B2_DokGoGeom_Counter_Attack,5908162,1,Ready Counter
SRE_B2_DokGoGeom_Attack,5908163,1,Attack
SRE_B2_DokGoGeom_Inhalation,5908165,1,Phantom Grip
SRE_B2_AncientDokgo_Soc_Short,5908166,1,Chaos
SRE_B2_AncientDokgo_Soc_Last,5908167,1,Binding Sword
SRE_B2_AncientDokgo_Slash_Easy,5908170,1,Diagonal Slash
SRE_B2_AncientDokgo_Explosion_Easy,5908171,1,Heavenly Doom
SRE_B2_AncientDokgo_Execute_Easy,5908172,1,Execution
SRE_B2_AncientDokgo_Execute2_Easy,5908173,1,Execution
SRE_B2_Dummy_CrackExplosion_Easy,5908174,1,Fissure Explosion
SRE_B2_AncientDokgo_Soc_Last_Berserk,5908175,1,Binding Sword
SRE_B2_Dummy_CrackExpand_Easy,5908176,1,Fissure Expansion
SRE_B2_DokGoGeom_Execute_Easy,5908177,1,Execution
SRE_B2_AncientDokgo_Execute_Buff_Easy,5908178,1,Resistance
SRE_N1_AncientHades_Buff,5908180,1,Surpass
SRE_B2_Dummy_CrackExplosion_Big_Easy,5908181,1,Fissure Explosion
SRD_B4_Hongseoggeun_None_StrongPunch_Left_1s,5908200,1,Divine Beam
SRD_B4_Hongseoggeun_None_StrongPunch_Right_1s,5908201,1,Divine Beam
SRD_B4_Hongseoggeun_None_Field_Left_1s,5908202,1,Pummel
SRD_B4_Hongseoggeun_None_Field_Right_1s,5908203,1,Pummel
SRD_B3_Docheonpung_None_Counterenemy2,5908204,1,X
SRD_B3_Docheonpung_None_OpenDoor8_2,5908205,1,Open Eight Gates
SRD_B4_Hongseoggeun_None_Field_No_Left_5s,5908206,1,Pummel
SRD_B4_Hongseoggeun_None_Field_No_Right_5s,5908207,1,Pummel
SRD_B4_Hongseoggeun_None_Field_No_Left_5_3s,5908208,1,Pummel
SRD_B4_Hongseoggeun_None_Field_No_Right_5_3s,5908209,1,Pummel
SRD_B4_Hongseoggeun_None_Field_No_Left_1s,5908210,1,Pummel
SRD_B4_Hongseoggeun_None_Field_No_Right_1s,5908211,1,Pummel
SRD_B4_Hongseoggeun_None_JumpGround_Dummy,5908212,1,X
ME_SUA_B1_FishmanC_None_BoilingWater1_Event,5908300,1,Boiling Water
ME_SUA_B1_FishmanC_None_Capture_Event,5908301,1,Force Pull
ME_SUA_B1_FishmanC_None_Dash_Event,5908302,1,Charging Pierce
ME_SUA_B1_FishmanC_None_DownAttack_Event,5908303,1,Reanimate
ME_SUA_B1_FishmanC_None_FinSmash1_Event,5908304,1,Fin Strike
ME_SUA_B1_FishmanC_None_FinSmashPower_Event,5908305,1,Strong Fin Strike
ME_SUA_B1_FishmanC_None_Jab_Event,5908306,1,Assault
ME_SUA_B1_FishmanC_None_Jump1_Event,5908307,1,Maelstrom Impact
ME_SUA_B1_FishmanC_None_Jump1_CN_Event,5908308,1,Maelstrom Impact
ME_SUA_B1_FishmanC_None_Jump2_Event,5908309,1,Water Impact
ME_SUA_B1_FishmanC_None_Jump2_CN_Event,5908310,1,Water Impact
ME_SUA_B1_FishmanC_None_LightningExplosion_Event,5908311,1,Shock Radiation
ME_SUA_B1_FishmanC_None_LightningFire_Event,5908312,1,Electric Shot
ME_SUA_B1_FishmanC_None_MultiSmash_Event,5908313,1,Multiple Pierce
ME_SUA_B1_FishmanC_None_Rush_Event,5908314,1,Rush
ME_SUA_B1_FishmanC_None_Smash_Event,5908315,1,Strong Flail
ME_SUA_B1_FishmanC_None_Torpedo_Event,5908316,1,Torpedo
MH_SUA_B2_Assassin_Assassinate_Decapitation_Event,5908317,1,Close Shave
MH_SUA_B2_Assassin_Disturb_Dash_Event,5908318,1,Shadow Dash
MH_SUA_B2_Assassin_Disturb_Flashbang_Event,5908319,1,Flare
MH_SUA_B2_Assassin_Disturb_Flashbang_CN_Event,5908320,1,Flare
MH_SUA_B2_Assassin_Disturb_Flashbang_Power_Event,5908321,1,Flare
MH_SUA_B2_Assassin_Disturb_PoinCharge_Event,5908322,1,Turning Leaf
MH_SUA_B2_Assassin_Disturb_PoisonBreath_Event,5908323,1,Poison Breath
MH_SUA_B2_Assassin_Disturb_ShadowDance_Event,5908324,1,Lotus Fury
MH_SUA_B2_Assassin_Disturb_ShadowDance_CN_Event,5908325,1,Lotus Fury
MH_SUA_B2_Assassin_Disturb_ShadowSlash_Event,5908326,1,Shadow Slash
MH_SUA_B2_Assassin_Disturb_Shuriken_Event,5908327,1,Shuriken Storm
MH_SUA_B2_Assassin_Disturb_Summon_Event,5908328,1,Escape Call
MH_SUA_B2_Assassin_Disturb_WoodBlock_Event,5908329,1,Decoy
MH_SUA_B2_Assassin_Disturb_WoodBlock_Counter_Melee_Event,5908330,1,Decoy Counter
MH_SUA_B2_Assassin_Hide_Mine_Multi_Event,5908331,1,Minefield
MH_SUA_B2_Assassin_Hide_Mine_Multi2_Event,5908332,1,Landmine
MH_SUA_B2_Assassin_Hide_Mine_Single_Event,5908333,1,Activate Mine
MH_SUA_B2_Assassin_Hide_MineBomb_Event,5908334,1,Poison Explosion
MH_SUA_B2_Assassin_Hide_MineBomb_Multi_Event,5908335,1,Detonate Landmine
MH_SUA_B2_Assassin_Hide_SpineStab_Event,5908336,1,Spinal Tap
MH_SUA_B2_Assassin_Hide_TimeBomb_Event,5908337,1,Time Bomb
MH_SUA_B2_Destroyer_Protection_Earthquake_Event,5908338,1,Blitz
MH_SUA_B2_Destroyer_Protection_Raging_Wind_Event,5908339,1,Hurricane
MH_SUA_B2_Destroyer_Protection_Swing_Strike_Event,5908340,1,Galeforce
MH_SUA_B3_ForceMaster_Deal_embers_spread_Event,5908341,1,Wildfire
MH_SUA_B3_ForceMaster_Deal_embers_spread_CN_Event,5908342,1,Wildfire
MH_SUA_B3_ForceMaster_Deal_fast_energy_missile_Event,5908343,1,Impact
MH_SUA_B3_ForceMaster_Deal_fire_ball_Event,5908344,1,Inferno
MH_SUA_B3_ForceMaster_Deal_fire_ball_CN_Event,5908345,1,Inferno
MH_SUA_B3_ForceMaster_Deal_fire_ball_instant_Event,5908346,1,Blazing Palm
MH_SUA_B3_ForceMaster_Deal_fire_ball_instant_CN_Event,5908347,1,Blazing Palm
MH_SUA_B3_ForceMaster_Deal_fire_blast_Event,5908348,1,Dragonchar
MH_SUA_B3_ForceMaster_Deal_fire_blast_CN_Event,5908349,1,Dragonchar
MH_SUA_B3_ForceMaster_Deal_fire_bomb_Event,5908350,1,Fire Storm
MH_SUA_B3_ForceMaster_Deal_fire_bomb_CN_Event,5908351,1,Fire Storm
MH_SUA_B3_ForceMaster_Deal_grenade_Event,5908352,1,Rising Blaze
MH_SUA_B3_ForceMaster_Deal_grenade_CN_Event,5908353,1,Rising Blaze
MH_SUA_B3_ForceMaster_Deal_heat_wave_Event,5908354,1,Heatwave
MH_SUA_B3_ForceMaster_Deal_heat_wave_CN_Event,5908355,1,Heatwave
MH_SUA_B3_ForceMaster_Deal_magnetic_air_hold_Event,5908356,1,Aerial Phantom Grip
MH_SUA_B3_ForceMaster_Deal_magnetic_energy_Event,5908357,1,Phantom Grip
MH_SUA_B3_ForceMaster_Deal_magnetic_spread_link_Event,5908358,1,Wildfire
MH_SUA_B3_ForceMaster_Deal_magnetic_spread_link_CN_Event,5908359,1,Wildfire
MH_SUA_B3_ForceMaster_None_SummonFire_Event,5908360,1,Flamecall
MH_SUP_B2_Assassin_Disturb_PoisonBreath_Event,5908361,1,Poison Breath
ME_SUA_B4_GatlingGunWoman_MagazineBomb_Berserk_Event,5908362,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_AirDash_Event,5908363,1,Body Fall
ME_SUA_B4_GatlingGunWoman_None_BackDash_Event,5908364,1,Backstep
ME_SUA_B4_GatlingGunWoman_None_BulletBomb_Event,5908365,1,Grenade Storm
ME_SUA_B4_GatlingGunWoman_None_BulletDoubleFire1_Event,5908366,1,Multiple Shell Shot
ME_SUA_B4_GatlingGunWoman_None_BulletDoubleFire2_Event,5908367,1,Multiple Shell Shot
ME_SUA_B4_GatlingGunWoman_None_BulletFireJump1_Event,5908368,1,Gatling Jump
ME_SUA_B4_GatlingGunWoman_None_BulletFireJump2_Event,5908369,1,Gatling Jump
ME_SUA_B4_GatlingGunWoman_None_BulletJumping_Event,5908370,1,Shell Reaction Leap
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire1_Event,5908371,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire1_CN_Event,5908372,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire2_Event,5908373,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire2_CN_Event,5908374,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire3_Event,5908375,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire3_CN_Event,5908376,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire4_Event,5908377,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_BulletRapidFire4_CN_Event,5908378,1,Grenadier
ME_SUA_B4_GatlingGunWoman_None_CallTiger_Event,5908379,1,Summon Saberfang
ME_SUA_B4_GatlingGunWoman_None_Gun1_Event,5908380,1,Multi-shooting Pistol
ME_SUA_B4_GatlingGunWoman_None_GunAirFire1_Event,5908381,1,Barrage
ME_SUA_B4_GatlingGunWoman_None_GunDash_Event,5908382,1,Heaven&apos;s Volley
ME_SUA_B4_GatlingGunWoman_None_GunDivingFire_Event,5908383,1,Bullet Rampage
ME_SUA_B4_GatlingGunWoman_None_GunDivingFire_CN_Event,5908384,1,Bullet Rampage
ME_SUA_B4_GatlingGunWoman_None_GunFire1_Event,5908385,1,Machine Gun Shots
ME_SUA_B4_GatlingGunWoman_None_GunLowFire_Event,5908386,1,Sweeping Machine Gun
ME_SUA_B4_GatlingGunWoman_None_GunLowFire_CN_Event,5908387,1,Sweeping Machine Gun
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Event,5908388,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Berserk1_Event,5908389,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceBomb_Berserk2_Event,5908390,1,Ice Mine Explosion
ME_SUA_B4_GatlingGunWoman_None_IceMine_Event,5908391,1,Ice Mine
ME_SUA_B4_GatlingGunWoman_None_IceMineInstall_Event,5908392,1,Set Ice Mine
ME_SUA_B4_GatlingGunWoman_None_Jump_Event,5908393,1,Great Leap
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Event,5908394,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide1_Event,5908395,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide2_Event,5908396,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide3_Event,5908397,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide4_Event,5908398,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_MagazineBomb_Hide5_Event,5908399,1,Magazine Explosion
ME_SUA_B4_GatlingGunWoman_None_Steam_Event,5908400,1,Steam
ME_SUA_B4_GatlingGunWoman_None_Steam_CN_Event,5908401,1,Steam
ME_SUA_B4_Tiger_None_Dash_Event,5908402,1,Jump and Bite
ME_SUA_B4_Tiger_None_Jab_Event,5908403,1,Assault
ME_SUA_B4_Tiger_None_Smash_Event,5908404,1,Front Paw Scratch
ME_SUA_B4_Tiger_None_Swoop_Event,5908405,1,Roaring Pounce
SRF_R0_PirateGhostA_Smashdown,5908500,1,Smash
SRF_R0_PirateGhostA_Spincut,5908501,1,Scar Split
SRF_R0_PirateGhostA_Throw,5908502,1,Throw Axe
SRF_R0_PirateGhostA_Heavysmash,5908503,1,Death Slash
SRF_R0_PirateGhostA_Jab,5908504,1,Diagonal Slash
SRF_R0_PirateGhostB_Buckshot,5908505,1,Serial Fire
SRF_R0_PirateGhostB_Gunstock,5908506,1,Smack
SRF_R0_PirateGhostC_Zslash,5908507,1,Into Pieces
SRF_R0_PirateGhostC_Jab,5908508,1,Diagonal Slash
SRF_R0_PirateGhostD_Slash,5908509,1,Crescent Moon Slash
SRF_R0_PirateGhostD_Countershot,5908510,1,Block and Shoot
SRF_R0_PirateGhostD_Execuion,5908511,1,Immediate Execution
SRF_R0_PirateGhostD_Jab,5908512,1,Sweeping Slash
SRF_R0_SkullCaptain_NAtk1,5908513,1,Chain Slam
SRF_R0_SkullCaptain_NAtk2,5908514,1,Sever
SRF_R0_SkullCaptain_Area360,5908515,1,Domain of Chaos
SRF_R0_SkullCaptain_Dash,5908516,1,Jumping Strike
SRF_R0_SkullCaptain_SpinAttack,5908517,1,Raging Wind
SRF_R0_SkullSorcery_NAtk1,5908518,1,Smack
SRF_R0_SkullSorcery_NAtk2,5908519,1,Pierce
SRF_R0_SkullSorcery_Laser,5908520,1,Incantation Wave
SRF_R0_SkullSorcery_Range,5908521,1,Incantation Blazing Palm
SRF_R0_SkullFighter_NAtk1,5908522,1,Diagonal Slash
SRF_R0_SkullFighter_NAtk2,5908523,1,Pierce Forward
SRF_R0_SkullFighter_Area360,5908524,1,Body Spin
SRF_R0_SkullFighter_UpperCut,5908525,1,Blade Upper Thrust
SRF_B1_Turga_DoubleSwing,5908526,1,Swing
SRF_B1_Turga_PowerBurst,5908527,1,Burning Sands Wind
SRF_B1_Turga_Smash,5908528,1,Slam
SRF_B1_Turga_TripleSmash,5908529,1,Aggro Smash
SRF_B1_Turga_CatchChop,5908530,1,Grab
SRF_B1_Turga_GroundExplosion,5908531,1,Earth Smash
SRF_B1_Turga_PowerExplosion,5908532,1,Burning Sands Explosion
SRF_B1_Turga_TimeControl,5908533,1,Time Distortion
SRF_B1_Turga_CounterAttack,5908534,1,Counter
SRF_B1_Turga_SandEnergyBerserk,5908535,1,Explosive Orb
SRF_B1_Turga_AbsorbSmash,5908536,1,Burning Sands Batter
SRF_B1_Turga_AbsorbRaise,5908537,1,Burning Sands Burst
SRF_B1_Turga_Dash,5908538,1,Lunge
SRF_B1_Turga_Social1,5908539,1,Social
SRF_B1_Turga_Focus,5908540,1,Watch
SRF_B1_Turga_GroundExplosion2,5908541,1,Smash Earth
SRF_B1_Turga_GroundExplosion3,5908542,1,Earth Smash
SRF_B1_Turga_SandEnergyBerserk2,5908543,1,Explosive Orb
SRF_B1_Turga_SandEnergyBerserk3,5908544,1,Explosive Orb
SRF_B1_Turga_DaggerShot,5908545,1,Annihilate
SRF_B1_Turga_BigDaggerShot,5908546,1,Decapitate
